1
134.00,79.00,179.00,79.00,179.00,147.00,134.00,147.00
133.00,79.00,178.00,79.00,178.00,147.00,133.00,147.00
135.00,79.00,180.00,79.00,180.00,147.00,135.00,147.00
135.00,80.00,180.00,80.00,180.00,147.00,135.00,147.00
134.00,80.00,178.00,80.00,178.00,146.00,134.00,146.00
2
0
0
0
0
1
204.00,131.00,297.00,131.00,297.00,186.00,204.00,186.00
212.00,134.00,304.00,134.00,304.00,188.00,212.00,188.00
222.00,135.00,311.00,135.00,311.00,188.00,222.00,188.00
228.00,134.00,316.00,134.00,316.00,187.00,228.00,187.00
227.00,134.00,315.00,134.00,315.00,186.00,227.00,186.00
229.00,129.00,318.00,129.00,318.00,181.00,229.00,181.00
230.00,121.00,319.00,121.00,319.00,174.00,230.00,174.00
231.00,114.00,319.00,114.00,319.00,165.00,231.00,165.00
232.00,104.00,318.00,104.00,318.00,155.00,232.00,155.00
227.00,99.00,311.00,99.00,311.00,148.00,227.00,148.00
236.00,91.00,320.00,91.00,320.00,141.00,236.00,141.00
234.00,84.00,320.00,84.00,320.00,134.00,234.00,134.00
235.00,77.00,320.00,77.00,320.00,127.00,235.00,127.00
233.00,78.00,318.00,78.00,318.00,128.00,233.00,128.00
232.00,57.00,318.00,57.00,318.00,108.00,232.00,108.00
221.00,55.00,306.00,55.00,306.00,105.00,221.00,105.00
213.00,51.00,297.00,51.00,297.00,101.00,213.00,101.00
208.00,46.00,292.00,46.00,292.00,96.00,208.00,96.00
203.00,49.00,288.00,49.00,288.00,99.00,203.00,99.00
200.00,51.00,283.00,51.00,283.00,100.00,200.00,100.00
200.00,49.00,284.00,49.00,284.00,99.00,200.00,99.00
199.00,49.00,284.00,49.00,284.00,99.00,199.00,99.00
197.00,48.00,284.00,48.00,284.00,99.00,197.00,99.00
193.00,46.00,282.00,46.00,282.00,99.00,193.00,99.00
187.00,46.00,276.00,46.00,276.00,99.00,187.00,99.00
181.00,45.00,271.00,45.00,271.00,98.00,181.00,98.00
173.00,46.00,263.00,46.00,263.00,99.00,173.00,99.00
164.00,48.00,255.00,48.00,255.00,102.00,164.00,102.00
157.00,48.00,249.00,48.00,249.00,102.00,157.00,102.00
145.00,48.00,239.00,48.00,239.00,104.00,145.00,104.00
139.00,50.00,232.00,50.00,232.00,105.00,139.00,105.00
132.00,53.00,226.00,53.00,226.00,108.00,132.00,108.00
126.00,48.00,220.00,48.00,220.00,103.00,126.00,103.00
123.00,47.00,217.00,47.00,217.00,102.00,123.00,102.00
120.00,47.00,213.00,47.00,213.00,102.00,120.00,102.00
145.00,39.00,238.00,39.00,238.00,94.00,145.00,94.00
142.00,39.00,234.00,39.00,234.00,94.00,142.00,94.00
140.00,38.00,233.00,38.00,233.00,93.00,140.00,93.00
139.00,39.00,232.00,39.00,232.00,94.00,139.00,94.00
137.00,39.00,231.00,39.00,231.00,95.00,137.00,95.00
136.00,40.00,229.00,40.00,229.00,95.00,136.00,95.00
134.00,40.00,229.00,40.00,229.00,96.00,134.00,96.00
133.00,42.00,229.00,42.00,229.00,99.00,133.00,99.00
132.00,42.00,229.00,42.00,229.00,99.00,132.00,99.00
130.00,40.00,229.00,40.00,229.00,99.00,130.00,99.00
129.00,42.00,229.00,42.00,229.00,101.00,129.00,101.00
128.00,41.00,229.00,41.00,229.00,100.00,128.00,100.00
